,Id,Tag,hash_key
8813,22556,cloud,1299464073101531410
8814,22566,perl,15346097977474252110
8815,22566,file-io,15335798174547275109
8816,22566,filesystems,14303272036032397169
8817,22570,sql,7163384871703420731
8818,22570,sql-server,14880481374930130863
8819,22570,tsql,5309970235537530580
8820,22570,datetime,8221100956380027678
8821,22570,user-defined-functions,11148138225740594021
8822,22577,search,6053838512775328109
8823,22577,safari,5587659997678991746
8824,22590,asp.net,1126434115860186096
8825,22590,iis-6,1868180342898327382
8826,22590,windows-server-2003,3499207566413150062
8827,22590,cluster-computing,11584848942417101982
8828,22590,failover,10662831073921743265
8829,22597,php,14795895524683623930
8830,22598,asp.net,16600248298932249834
8831,22598,asp.net-mvc,457261764016812054
8832,22607,iphone,12303523466991044768
8833,22607,osx,1311932200593278796
8834,22607,virtualization,5162691232303335863
8835,22612,stackoverflow,15110873488049735650
8836,22617,python,3693494240201788041
8837,22617,string-formatting,3838420044375939156
8838,22623,c#,14329035228126948800
8839,22623,.net,125732449794446530
8840,22623,exception-handling,9504594875757360955
8841,22674,windows-vista,17445183012859094493
8842,22674,windows-xp,11244256758519718428
8843,22676,python,14125633110600252511
8844,22687,ssh,10034353861826469399
8845,22687,cvs,13547436793415720221
8846,22687,tortoisecvs,10757987934620561136
8847,22687,plink,12040139049761440193
8848,22694,dependency-management,10006916505573942994
8849,22696,database,9927120840296467996
8850,22696,ms-access,12273413758570089033
8851,22696,vb6,5040240213054989175
8852,22697,java,17518593021678619842
8853,22697,unit-testing,16475806758310928917
8854,22697,mocking,10173213357710226463
8855,22698,ajax,4303057176414820908
8856,22698,master-pages,2471912133045344182
8857,22698,scriptmanager,3917603515492572456
8858,22698,.net,15138512944474549962
8859,22698,vb.net,5005847550738242600
8860,22704,performance,3915021178784378981
8861,22704,oracle,9691878489201392047
8862,22704,web-applications,1163299061097238580
8863,22708,algorithm,16541728347908884259
8864,22708,excel,15724374357813766298
8865,22708,language-agnostic,8257937240186195463
8866,22720,java,14014767159016938633
8867,22720,exception,8441996523911088338
8868,22720,sockets,5775767312280971161
8869,22720,networking,6284862425684215358
8870,22725,.net,18065186286613717868
8871,22725,pdf,12897114546106683519
8872,22725,pdf-generation,1082566951354196146
8873,22725,stackoverflow,6138405716751539476
8874,22732,string,4073404355988362828
8875,22732,powershell,17415508317458315470
8876,22732,parameters,17135328474772479651
8877,22732,arguments,7940045779261573631
8878,22764,ruby,435629337358713487
8879,22764,encoding,14514909926213625261
8880,22764,utf-8,7696636776828886178
8881,22779,.net,11928093857083995461
8882,22779,gdi+,1257611244803956102
8883,22791,stackoverflow,13033419885236450272
8884,22792,sql-server,8668033219774615484
8885,22792,sql-server-2005,2814253656724401046
8886,22792,compare,3291178070604853932
8887,22795,design,9092363515278522811
8888,22795,language-agnostic,12623687372418763166
8889,22798,java,6805874265323050639
8890,22798,eclipse,3502292925895811859
8891,22798,ms-office,14365274751078985343
8892,22798,integration,17465038354047246875
8893,22798,desktop,589714179570146777
8894,22801,php,18062651161988961901
8895,22801,loops,298654022193238208
8896,22807,sql,7056823190495254310
8897,22807,sql-server,17675156014948636474
8898,22807,date,7386475876023979374
8899,22807,sql-server-2005,1754043110870648022
8900,22814,asp.net,8447110774271102031
8901,22814,viewstate,1760429434405479809
8902,22816,java,13628816016161243871
8903,22816,eclipse,8885126918618280250
8904,22816,charts,1614630216530927579
8905,22816,swt,14450530386033122079
8906,22818,database,6675081338520917055
8907,22818,design,6344734100711344115
8908,22836,regex,6496025130554693598
8909,22836,perl,10842339317699634848
8910,22836,replace,16002394248319837011
8911,22837,stackoverflow,11022003471819421825
8912,22850,lisp,6989582759662430864
8913,22853,stackoverflow,12450968475375508391
8914,22853,openid,10290484973570172965
8915,22857,sql-server,4219090065555682122
8916,22857,ide,2940337081821493387
8917,22857,editor,14130154195553019904
8918,22857,software-tools,4205239236421811562
8919,22857,management-studio,10390664350117254052
8920,22859,microsoft,10706602645569820180
8921,22859,tfs,2236041604824344716
8922,22859,workitem,13875125732511581611
8923,22869,asp.net,11213137867733972863
8924,22869,routing,18034904110898953750
8925,22869,url-rewriting,11381313568140128880
8926,22873,programming-languages,6926833343816046511
8927,22879,c#,4362309109772892132
8928,22879,asp.net,1526531649004601184
8929,22879,excel,9572440702497457798
8930,22879,ado.net,4187470921520197806
8931,22880,security,7364828093080456876
8932,22880,session,2451945838723942886
8933,22880,cookies,4018704124436192684
8934,22901,c++,11777535392811958521
8935,22901,sql,3689240702077301797
8936,22901,mysql,16672829657641733451
8937,22901,c,16396121910877694527
8938,22901,database,33593454832946192
8939,22903,terminal-services,5118390753004863843
8940,22903,rdp,7450987523123144785
8941,22907,sql,12209540682479606600
8942,22907,stored-procedures,419833131869113180
8943,22909,javascript,1436209119978989374
8944,22909,html,2228791716746560015
8945,22909,flash,12818611359629773669
8946,22909,adobe,16574983694345757652
8947,22924,stackoverflow,13288604900391529246
8948,22927,stackoverflow,3363956256085705791
8949,22935,.net,13582071838098062147
8950,22935,sql,3163541833791992360
8951,22935,csv,17465293512923894009
8952,22935,xls,12391460307187426443
8953,22943,.net,3739421323325814890
8954,22943,file-format,18409005452703682332
8955,22943,thunderbird,901861664723341766
8956,22943,mork,11486789592665256882
8957,22968,ssis,13425531997759395842
8958,22973,stackoverflow,12427503163604070792
8959,22973,hacking,16801063190314137329
8960,22973,exploit,6495557778690641467
8961,22976,javascript,10166438865397129204
8962,22976,namespaces,1455421825142927626
8963,22979,c#,12130170918839934285
8964,22979,sql-server,13869943841632379278
8965,22980,ruby-on-rails,4173459481048451976
8966,22980,ruby,14353087082842312119
8967,22980,plugins,4014626219717992955
8968,22981,asp.net,1390708458160851552
8969,22981,sql-server,146135450762757301
8970,22988,c#,11643824746388382697
8971,22988,asp.net,3711354319125782773
8972,23001,sql-server,5587171784770363412
8973,23014,.net,18296709428829497574
8974,23014,open-source,7514404635529088129
8975,23016,testing,12256071724623609208
8976,23027,.net,988548418391371195
8977,23027,build-process,4917356463054284781
8978,23027,cruisecontrol.net,3116188268444236684
8979,23031,testing,16074985634866814801
8980,23047,stackoverflow,5614623835503949889
8981,23063,.net,11917556650046554289
8982,23063,windows,17689818052680099983
8983,23063,deployment,8871231977066409458
8984,23063,capistrano,2207089020294163630
8985,23064,xml,17601602188866204329
8986,23078,c#,10052433133630655203
8987,23078,visual-studio-2008-sp1,1286459825151332290
8988,23082,architecture,3779789855562624099
8989,23082,web-applications,10123168584974250257
8990,23082,lamp,189739830741900836
8991,23082,platform,3790384394664989108
8992,23082,wisa,1104615620605732149
8993,23083,windows,8171808024401555307
8994,23083,winapi,5094522748371138708
8995,23083,win64,11611623804012421092
8996,23091,project-management,61429773327303398
8997,23091,productivity,2573977798411635351
8998,23091,specs,17195229745507592812
8999,23094,asp.net,9212944204216036890
9000,23094,caching,7564581574926261432
9001,23094,back-button,13624165538617882036
9002,23098,open-source,8560792786080876553
9003,23098,licensing,5244071074237991398
9004,23102,security,1089168599586672735
9005,23102,testing,17218189576266085350
9006,23106,java,1339092057110983945
9007,23106,xml,11786219778203052387
9008,23124,asp.net,16286604627658979136
9009,23124,ajax,3190242458590973900
9010,23124,testing,4517447045465317562
9011,23142,interview-questions,1312431822043631779
9012,23142,jobs,14082950488737921551
9013,23166,functional-programming,11692111072969927383
9014,23166,lisp,13922420298795787774
9015,23166,scheme,16875436130498614073
9016,23169,html,12237556109897478417
9017,23169,groovy,8487004739685272368
9018,23175,caching,9994781817062334210
9019,23175,garbage-collection,1049070018150843043
9020,23176,php,629039834973536337
9021,23176,javascript,7545416066765119587
9022,23176,ajax,5598750180667376086
9023,23176,ide,5174412560763723283
9024,23178,.net,16353367769205215902
9025,23178,io,11610770361888619880
9026,23190,c++,2846984139599181048
9027,23190,c,3071943475023450749
9028,23190,arrays,14372475290217044544
9029,23190,microsoft-dynamics,14347734104848778301
9030,23197,c++,2643390096716822823
9031,23197,winapi,6123418232822322328
9032,23197,usb,17052155130115605551
9033,23197,hid,3422786201095485786
9034,23197,device,14850452968857069966
9035,23205,testing,17340711552405000397
9036,23205,networking,11361887030129107616
9037,23205,wireless,7843874367659101276
9038,23209,c++,2766272372734906843
9039,23216,regex,9319007508165226724
9040,23216,grep,15213821677398305899
9041,23217,javascript,5018626941584067840
9042,23228,.net,566559641588514380
9043,23228,string,14659243878286908725
9044,23228,design,2975783572030860683
9045,23233,stackoverflow,14873397662737691194
9046,23233,user-experience,14189118660480714667
9047,23233,user-review,10958712780366819059
9048,23250,c#,27827186627060439
9049,23250,coding-style,3578432683495520010
9050,23270,security,6744861302598065151
9051,23270,internet-explorer-7,1114782569740046542
9052,23270,security-zone,10509615324976853336
9053,23277,functional-programming,16246208170084818591
9054,23277,glossary,14145363514956628055
9055,23277,programming-paradigms,9701825396489942953
9056,23277,procedural-programming,9577361120166497669
9057,23287,algorithm,18391802630120697346
9058,23287,math,1418724123855090058
9059,23287,prime-factoring,339109791747065663
9060,23288,css,17792010787627224933
9061,23288,asp.net,6418169229913072794
9062,23288,themes,12086241366553795171
9063,23296,atwood,15584533378834127284
9064,23296,stackoverflow,7608712371415688168
9065,23296,fanboi,1237985513564157227
9066,23299,source-code,11168420941996599286
9067,23299,codingstandards,4898976782312681557
9068,23305,stackoverflow,5304466036931948036
9069,23305,dinosaurs,16105847598826281328
9070,23305,fun,9521500805996877655
9071,23310,version-control,7491939631903563172
9072,23319,code-review,14980949735746116911
9073,23347,stackoverflow,1146556300992525967
9074,23347,delete-me-upon-launch,3219092142497313634
9075,23352,stackoverflow,920083806653336263
9076,23352,documentation,6925157673099824969
9077,23354,stackoverflow,16225319858327938521
9078,23364,stackoverflow,8774916215540268392
9079,23370,c#,5364679073915100339
9080,23370,c++,16859650912369287161
9081,23370,windows,1567818784900843346
9082,23370,winapi,2280745633483449785
9083,23370,com,3852272692606321082
9084,23372,java,1688977369935472499
9085,23372,java-me,1094457886499009897
9086,23372,lwuit,8706407414294332246
9087,23373,flex,12738932931755368182
9088,23373,actionscript-3,17998855980701636080
9089,23373,flash,1458202870883513374
9090,23375,foxpro,4359529791296029086
9091,23376,sql-server,1494511978621795071
9092,23376,compression,5319217066111400389
9093,23376,zip,9093068760133569667
9094,23382,scheduled-tasks,3324154206260603277
9095,23388,estimation,3826475254976642442
9096,23391,c#,12882155029002114339
9097,23391,.net,8131394426778773528
9098,23397,python,8781561553292410861
9099,23397,windows,8069757141867502484
9100,23397,process,10796481661253441710
9101,23397,subprocess,100939215997966289
9102,23397,fork,11750883235246643463
9103,23399,sql,13774367372431302739
9104,23399,sql-server,11312003927288954246
9105,23399,optimization,6453391521793405604
9106,23402,java,10706950773644329579
9107,23402,java-ee,16942593321432765175
9108,23402,gigaspaces,9288834382820128903
9109,23418,stackoverflow,17693026635104371824
9110,23439,actionscript-3,8901707073860214173
9111,23439,memory,11320665069994195892
9112,23439,video,18223555844705807313
9113,23439,flash,9231264224391470725
9114,23445,java,968953000776893777
9115,23445,collections,6328385180820931814
9116,23446,visual-studio-2008,7475175455951074829
9117,23446,unit-testing,7235313621852206828
9118,23447,siegfried,3484569461903899682
9119,23447,roy,11734263869808388839
9120,23447,tigers,1974223054897851639
9121,23447,atwood,9883204981237644123
9122,23448,dsl,16239377748882846509
9123,23448,finance,3552042408334136572
9124,23472,oracle,4358841904417643097
9125,23472,ibm-midrange,5227049456988976193
9126,23482,stackoverflow,10929494387658566621
9127,23482,iphone,6460151089355773915
9128,23482,sdk,13847810661229573391
9129,23482,nda,17484516689273615559
9130,23490,windows-vista,1799644787053269233
9131,23495,career-development,12350150476443658076
9132,23503,cruisecontrol.net,13168674866040559363
9133,23503,nant,12423092440001342832
9134,23509,terminology,2395945681418493678
9135,23511,.net,2437056816880202847
9136,23511,svn,9771504614227496385
9137,23511,apache,12359111196342601374
9138,23511,md5,9815035099976855028
9139,23511,crypt,14555514216100324900
9140,23524,webby,13256584407986679464
9141,23524,haml,8557131235196807296
9142,23524,ruby,5874191731064394114
9143,23539,silverlight,12814215246905734772
9144,23539,video,4565072490022960073
9145,23539,streaming,319106243740138626
9146,23539,webcam,8329645885796345420
9147,23561,language,547802183472668886
9148,23561,application,7477642092154626037
9149,23561,translation,13101083718091473709
9150,23564,wcf,14998249037805196459
9151,23566,asp.net,15774600474721994291
9152,23566,iis,16943593694937260767
9153,23566,iis-6,16196766512341879316
9154,23569,algorithm,5319266820497718167
9155,23569,math,10193712912533383162
9156,23569,trigonometry,8934229671351388293
9157,23569,geography,14785359851828723801
9158,23572,geolocation,14555496048641482959
9159,23578,.net,2757958375533941618
9160,23578,gac,18195784933365333569
9161,23592,search,16196836025919356697
9162,23592,audio,8996040167841400110
9163,23592,speech-recognition,12147332372801403227
9164,23600,stackoverflow,17237064445942603840
9165,23603,svn,5850065402016160644
9166,23603,synchronization,8384515835012592527
9167,23607,openid,9436326075873872413
9168,23607,stackoverflow,4429619925713174367
9169,23607,login,14983136712594303808
9170,23607,belongs-on-uservoice,12221276469103198499
9171,23610,windows,13085411884447338619
9172,23610,active-directory,1996630605205391683
9173,23610,groups,16355215851431290838
9174,23612,open-source,12406162841671225617
9175,23612,tdd,6764894557216528513
9176,23614,asp.net,7432421046274512592
9177,23614,report,2079139020313619962
9178,23620,javascript,14945329057658217451
9179,23620,spell-checking,15400814815010940797
9180,23623,ruby,6042801686745887127
9181,23623,installation,14526615946577865851
9182,23623,debian,6080973954558079688
9183,23640,product,8754970442177802300
9184,23668,stackoverflow,4458067255430916555
9185,23688,unit-testing,14430552556514272395
9186,23688,testing,16129824260456582942
9187,23688,process,6108106978889539186
9188,23689,.net,5897358085541663267
9189,23689,datetime,11845448748002011618
9190,23689,nlp,7123411301621964911
9191,23696,stackoverflow,8697747948907654273
9192,23708,stackoverflow,12656013819241410272
9193,23708,meta,16631548093060263156
9194,23713,.net,16404320172795619921
9195,23713,windows,17918282375579680922
9196,23713,security,4459444709173040312
9197,23715,linux,14231519358359154512
9198,23715,apache,6393410106784128764
9199,23716,c#,271117271419990400
9200,23716,lazy,10723553786855493960
9201,23726,php,6769742074813904730
9202,23726,linux,14320583744353462401
9203,23726,memcached,6100749880386283973
9204,23737,.net,6219986035862314791
9205,23737,visual-studio,10618080962071399181
9206,23737,performance,14905061897568654290
9207,23737,resharper,10485713632338156694
9208,23738,networking,13903220875011863463
9209,23738,language-agnostic,1347058717324536146
9210,23738,p2p,16126591216486364736
9211,23745,javascript,15137759119171737093
9212,23745,compression,3902311890275394442
9213,23745,yui,6225246404897063585
9214,23745,yahoo,15831531515463038887
9215,23755,oop,15664730642192707818
9216,23755,class-design,17947854544563680374
9217,23755,program-structure,4604440437492053105
9218,23763,java,8714316124212296212
9219,23763,colors,3345761725096019164
9220,23763,bufferedimage,14734782693699242853
9221,23763,colorize,8948229995659241878
9222,23765,blogs,9571956342247337513
9223,23766,excel,5546841617631383824
9224,23766,bubble-chart,2641636507560319639
9225,23770,database,12238947550899217486
9226,23770,database-design,6779420987676021988
9227,23770,postgresql,8183098633820306723
9228,23774,postfix-mta,1139302806496395236
9229,23774,mail-server,2368718555724286938
9230,23782,stackoverflow,14121571157529187060
9231,23787,c#,8427605897608191590
9232,23787,refactoring,4971438999307200989
9233,23802,php,13246936055641380434
9234,23802,class,11420992203549606102
9235,23802,include,6172388507853451147
9236,23802,autoload,9542680850630109660
9237,23836,windows,8667719145154217943
9238,23836,vb6,3789962646197696619
9239,23836,installer,5287223709630587760
9240,23839,stackoverflow,5627551685864391181
9241,23853,java,9250575410916649311
9242,23853,templates,10694537817712429109
9243,23853,struts,3798394409033009136
9244,23853,velocity,8230812874747556241
9245,23860,language-agnostic,13804386536793880654
9246,23860,recursion,1491290871624791371
9247,23860,teaching,4564211231179150929
9248,23860,imperative-programming,1069606156832792045
9249,23867,wcf,13284585696416109417
9250,23867,web-services,2704917352525878602
9251,23868,stackoverflow,7736565779043683346
9252,23886,sql,18128815647986944097
9253,23886,pronunciation,4354994609601623455
9254,23887,stackoverflow,6242444088254419677
9255,23887,cs101,6223737555657888343
9256,23888,stackoverflow,14112709340839126415
9257,23899,asp.net-mvc,14086341400751544194
9258,23899,coding-style,1198671329659616239
9259,23899,refactoring,17000957362363843268
9260,23907,python,10382091865453862763
9261,23907,ruby,6941763704186535078
9262,23907,git,2902627574623617413
9263,23907,lines-of-code,5938018985905170040
9264,23907,sloc,12806065374707961949
9265,23918,c++,14352415235656297261
9266,23918,opengl,16782999269597841795
9267,23918,glut,4201675780624485527
9268,23927,sql-server,11428945111312536953
9269,23927,tsql,8456516183874525168
9270,23930,algorithm,2144762643970570916
9271,23930,language-agnostic,4124224673066978415
9272,23931,algorithm,3057544687492968175
9273,23931,image,16549656888237798748
9274,23931,image-processing,5906196289665245119
9275,23931,image-recognition,4401464244931853076
9276,23935,software-engineering,3395203789502521303
9277,23935,qa,4380332245548332262
9278,23935,pair-programming,9621037885845399560
9279,23947,stackoverflow,16074596778563988837
9280,23947,reputation,16944193827646672118
9281,23950,java,3304580436894219003
9282,23950,concurrency,3584422455554359060
9283,23961,performance,11796862244520420364
9284,23961,security,931536048176956879
9285,23962,performance,14265932471930907688
9286,23962,recursion,8872241341039199129
9287,23963,web-services,12806193064707062140
9288,23963,rest,5570411837031054264
9289,23970,ruby,5351855690723670129
9290,23970,serialization,6851901575355015783
9291,23970,lambda,10488009553513710041
9292,23970,proc-object,4059237662163665435
9293,23988,cryptography,5194402181540331199
9294,23994,.net,13305532597395178169
9295,23994,asp.net,11838058013798721517
9296,23994,asp.net-mvc,5515116430156107063
9297,23996,ruby,4406251329507372168
9298,23996,webby,14238099988463404868
9299,23998,team,10227685841364337548
9300,24004,database,10787104251767624488
9301,24029,stackoverflow,14758685793520695731
9302,24029,score,15639525078906645024
9303,24040,unit-testing,11198593781724966482
9304,24040,testing,2458893610147388052
9305,24041,markdown,15368648993116922743
9306,24041,markup,144423330182705679
9307,24041,glossary,18117816602199916738
9308,24043,career-development,1660504475268695030
9309,24043,study,7402980022120762154
9310,24045,visual-studio,10653133662589089598
9311,24045,svn,14843082919930662688
9312,24045,version-control,10113817880376635641
9313,24045,visualsvn,15633116141221131007
9314,24045,ankhsvn,15317339076930809487
9315,24046,javascript,16173248850104868709
9316,24046,safari,3493577542409924571
9317,24066,stackoverflow,12165142659306307705
9318,24066,sofaq,9052648048613713324
9319,24066,algorithm,17631448849324497848
9320,24099,windows,8048489449397595905
9321,24099,visual-studio,3200296203876330979
9322,24099,licensing,4513572528445306984
9323,24104,java,2613817799329146888
9324,24104,alignment,15920485949622848470
9325,24104,gui,851020090776259468
9326,24109,c++,10349066281030263108
9327,24109,linux,9984986202954919585
9328,24109,ide,3246975771810376877
9329,24113,.net,14269293018578101451
9330,24113,outlook,584169698449683544
9331,24113,add-in,9625849018039921460
9332,24125,windows,11025891089105403329
9333,24125,video,8546659346223639662
9334,24130,php,17631260617619541029
9335,24130,arrays,12463368143207022810
9336,24130,class,5037680761045736827
9337,24165,c#,18242013566361004047
9338,24165,.net,9303574724279848621
9339,24165,asp.net-mvc,6987268338358907925
9340,24165,castle-monorail,15456869922061840712
9341,24168,sql,12352978777104117846
9342,24168,language-agnostic,15758654675051754827
9343,24168,cursor,2076578745311919282
9344,24179,hadoop,9097490077098993507
9345,24179,hbase,7813474960581712275
9346,24179,hive,12238692337291731469
9347,24182,stackoverflow,535347950230170491
9348,24193,python,2945993168347951078
9349,24193,visual-studio-2008,14783229274172770233
9350,24193,code-generation,8414551751850816500
9351,24196,c++,9120708318018110908
9352,24196,user-interface,10039627905764216702
9353,24196,graphics,9888732188705604342
9354,24196,bitmap,3598074475792293764
9355,24200,c#,8824342467118369099
9356,24200,sql,319234316465148694
9357,24200,sql-server,43301359818605649
9358,24200,sql-server-2005,12244576597025479055
9359,24203,open-source,2838266923083665951
9360,24203,development-process,1404732564708603653
9361,24207,c++,12529527755634792086
9362,24207,unix,6259548953837594668
9363,24207,time,2760892676414536250
9364,24207,profiling,9904371379200085179
9365,24212,c++,12774580470434819514
9366,24212,qt,9367867274956037951
9367,24212,image,8299412258605741157
9368,24212,thumbnails,10007102072043208604
9369,24212,qitemdelegate,10787745808496833791
9370,24215,stackoverflow,18053009446742425850
9371,24215,stupid-question,7128845417142989247
9372,24216,visual-studio,4899322941239510980
9373,24216,resharper,8454076792463574177
9374,24216,coderush,10233043922047660468
9375,24221,java,6659855105769026731
9376,24221,annotations,1474126807082831277
9377,24221,glossary,10745138338186635826
9378,24230,.net,13755941989820961537
9379,24230,windows,5194910761828176520
9380,24230,assembly,16269386715566983023
9381,24230,dll,9119040788892047090
9382,24230,injection,17125258429135189401
9383,24241,c#,17627946705323035792
9384,24241,code-injection,12327105579724682877
9385,24243,sql-server,16690016922176726268
9386,24243,database,14327766649088064887
9387,24252,c#,12558952060362980403
9388,24252,.net,148578009613487160
9389,24255,c#,16040684178523133
9390,24255,duplicate-question,15986390113603537869
9391,24262,c#,9271544248420848220
9392,24262,file,3154170167789362585
9393,24262,copy,4321804038955899978
9394,24270,language-agnostic,11344114254681045714
9395,24270,oop,10542406336494795257
9396,24279,functional-programming,1039653278640640908
9397,24279,programming-paradigms,10947308169841924610
9398,24279,glossary,13047695845972061003
9399,24297,stackoverflow,7726707721974869048
9400,24298,ruby-on-rails,13489221783287116117
9401,24298,ruby,17224413689244168337
9402,24298,authentication,9288343288701336511
9403,24310,ruby,12694050000315733659
9404,24310,shoes,13977166691861658601
9405,24310,irc,3159272024134817407
9406,24315,c#,14511387435998270751
9407,24315,.net,17368258213613604844
9408,24315,file-io,5167841865962081344
9409,24319,video,450145326511416575
9410,24339,stackoverflow,10211124072085974013
9411,24339,pseudo-code,3227184217750905421
9412,24340,performance,5196334977257838701
9413,24340,windows-xp,12829003554614117506
9414,24342,stackoverflow,9807955860600969474
9415,24352,stackoverflow,10873902225085525252
9416,24352,html,17401648995074868319
9417,24363,stackoverflow,1215751756299773836
9418,24363,so-browser-enhancement,16875643092201757924
9419,24368,php,8075445027205361416
9420,24368,project-management,16569045041171009761
9421,24368,death-march,7094888312245525177
9422,24384,untagged,5205740430519506638
9423,24389,stackoverflow,14997059418963016134
9424,24389,search,12522896826945871258
9425,24389,belongs-on-uservoice,1881843457341275296
9426,24408,http,3608099534938003684
9427,24408,file,7774350898810541489
9428,24408,dav,13437918488753513953
9429,24409,career-development,124577950288865377
9430,24414,internet-explorer,3887483124959627622
9431,24414,windows-mobile,9537705033411390049
9432,24414,key-events,3327872805296468128
9433,24439,internet-explorer,11681755757581141107
9434,24439,bookmarks,13884034598710653240
9435,24439,favorites,14085122428932742576
9436,24450,model-view-controller,7029067091449112444
9437,24450,web-frameworks,13754681590637442149
9438,24451,c,9761365187814290320
9439,24451,exception-handling,12490605806535835565
9440,24451,language-agnostic,11775338815925497558
9441,24451,goto,15346316986235081540
9442,24456,php,15485235742659013613
9443,24456,gd,8650577604736906492
9444,24456,iptc,7198288621480435689
9445,24467,sql,18438614816162144563
9446,24467,nhibernate,1432741038769937737
9447,24467,orm,11037987019218464804
9448,24468,.net,2861959770686109299
9449,24468,security,15969154701480738141
9450,24470,sql-server,3870203200644786556
9451,24470,tsql,11891519933814378276
9452,24470,pivot,5306450378852848424
9453,24471,database,9778553521991889806
9454,24471,zipcode,5573158927192807992
9455,24481,database,15500486063610534533
9456,24481,internationalization,16058974510990954295
9457,24481,globalization,15048274711816691196
9458,24481,street-address,5769770923800668473
9459,24495,java,15954857611929907144
9460,24495,struts,15784152407305427845
9461,24495,velocity,7878267420824172028
9462,24496,model-view-controller,449026297690098544
9463,24496,mvp,17386472665590505041
9464,24496,passive-view,12641726657873842596
9465,24496,architectural-patterns,2651272059710507320
9466,24506,silverlight,8525876157443487280
9467,24515,list,2217066596312190862
9468,24515,dictionary,11067532612443347094
9469,24515,profanity,3457662996023835079
9470,24516,parsing,17353595156446740153
9471,24516,ocaml,9904568873794472355
9472,24516,grammar,3093741273110215389
9473,24516,yacc,15140560188929641188
9474,24520,outsourcing,5281643422883929863
9475,24528,windows,13873893197320890814
9476,24528,svn,3220802437594751916
9477,24532,language-agnostic,14812380147350854497
9478,24541,sql-server-2005,3895592791363673196
9479,24541,tsql,9081845972394339483
9480,24542,c++,11646871455142448802
9481,24542,boolean,4890486530941278415
9482,24542,bitwise-operators,3439407066692585798
9483,24546,perl,3852042903875616461
9484,24546,wikipedia,16365084698333362309
9485,24546,lwp,14303257698478137102
9486,24551,c#,12439204289567381802
9487,24551,java,1085593387259811336
9488,24556,c#,2668448589361592922
9489,24556,linq-to-sql,493866374361327053
9490,24579,ruby-on-rails,17289072818228669997
9491,24579,ruby,12546927305944608057
9492,24579,gem,16460593771201556479
9493,24580,visual-studio,6885300926881564241
9494,24580,build-automation,11200044791437197439
9495,24595,linux,16523282245747080761
9496,24595,asp-classic,14133462857760713872
9497,24595,editor,17926855321793982071
9498,24596,java,1037619487700757976
9499,24596,web-frameworks,795931315690912319
9500,24596,rich-internet-application,11465048256048329930
9501,24599,webex,10548809952380169412
9502,24610,visual-studio,11712505433941934215
9503,24610,vim,9988761362485431548
9504,24610,ide,2498714392318990827
9505,24610,editor,6266012145628039891
9506,24620,oop,14105171473714260801
9507,24622,php,12295819959153658244
9508,24622,include,15202032372451525765
9509,24623,java,5397767907260555152
9510,24623,java-ee,10040386220706673377
9511,24623,dao,4632850407694427461
9512,24626,encapsulation,17036759321834825681
9513,24626,abstraction,14583090685195494575
9514,24626,glossary,15826300439019397682
9515,24626,ooad,4601441931602107156
9516,24626,information-hiding,4315934935986824658
9517,24642,javascript,6285056961995792801
9518,24642,design-patterns,9503686837315050958
9519,24642,singleton,17934599848235831344
9520,24642,strategy-pattern,6695383467232615597
9521,24642,factory-method,4734807133329179327
9522,24644,c#,9816804645168905069
9523,24644,.net,12521225165628815307
9524,24644,file,14682696595975239243
9525,24644,io,6231601033278602866
9526,24648,linux,3991239879303844451
9527,24648,operating-system,17143815860229226371
9528,24648,kernel,13903913320425168497
9529,24648,bsd,1396743318987111435
9530,24648,osdev,7738711751954515192
9531,24675,php,10981145590572793140
9532,24675,performance,14134474310250581095
9533,24675,high-load,10746977841043548648
9534,24678,javascript,18414149947648027137
9535,24678,eclipse,7608806443957436804
9536,24678,plugins,16640378578566759568
9537,24678,editor,4522428479412863152
9538,24680,svn,7571448228623928800
9539,24680,vb6,1169733527254077762
9540,24692,acm-icpc,1304763503932687548
9541,24708,api,8032213899651271076
9542,24708,blogs,10987095584549369616
9543,24710,stackoverflow,4056500579471282127
9544,24715,sql,11397664879484535410
9545,24715,many-to-many,4474596875803884003
9546,24715,tagging,3819900254546989880
9547,24721,stackoverflow,1896074728249649398
9548,24721,business-model,5122868161996059898
9549,24721,advertising,11326279592853127713
9550,24723,java,18367612630854709057
9551,24723,html,7746864367329883426
9552,24723,regex,9431277242494257593
9553,24723,xss,6124221667813077976
9554,24730,asp-classic,14801122981429225458
9555,24730,oledb,14646524010425907004
9556,24730,ado,18080617097404416111
9557,24731,web-applications,8775516425990182331
9558,24731,assemblies,10816416279940041233
9559,24731,versioning,12614922774076088877
9560,24734,c#,14478767159595926011
9561,24734,.net,132569332566101941
9562,24734,rss,7765497863449351495
9563,24734,atom,6916089042141900412
9564,24760,stackoverflow,524249726444937988
9565,24760,productivity,2098515414403842921
9566,24771,browser,6888342323980774888
9567,24771,compression,2485580536063736854
9568,24771,archive,13331724707699275823
9569,24772,firefox,17373253424509410591
9570,24772,firefox-addon,15442392037747607567
9571,24772,add-on,6980044920548422353
9572,24788,stackoverflow,5989933993703560024
9573,24788,search,17652102122155956423
9574,24797,sql-server,452395217185993844
9575,24812,xna,17600463004247017640
9576,24812,artificial-intelligence,1378141724544737603
9577,24813,build-process,9004001946531841514
9578,24813,build-automation,4205395969181434450
9579,24816,javascript,10804037409391112249
9580,24816,jquery,11022661366930640317
